epoch,train_loss,val_loss
1,0.6210417651335398,1.1718694321314493
2,0.19232937335968017,1.12355575243632
3,0.14047099963823953,3.278914887110392
4,0.10756905633211136,0.2163286252816518
5,0.11038119313120842,0.09359461009502411
6,0.11057434868812561,0.07272084395090739
7,0.0777803904414177,0.20498246153195698
8,0.08009835653503736,0.06740615914265315
9,0.1409274347225825,0.180624822974205
10,0.12152264621853828,3.523067687352498
11,0.10098771262168885,0.1145698316891988
12,0.09703076918919881,0.7188886896769205
13,0.054987953911225004,0.08883502125740052
14,0.06158278606335322,0.11825101981560389
15,0.09118858644366265,0.13361315568288168
16,0.07344911725322406,0.10872205466032028
17,0.07242799349625906,0.508458161354065
18,0.07133374369144439,0.1905348946650823
19,0.0679452010790507,0.05202329849203428
20,0.06760414960980415,0.6008311931292216
21,0.08182426714897156,0.07110601296027501
22,0.061511654009421664,0.11844755272070567
23,0.047493716975053155,0.15560492098331452
24,0.0635406546741724,0.21784053365389505
25,0.04823519368469715,0.18355189859867097
26,0.04222681770722071,0.08405001590649287
27,0.06490910163025061,0.09371452619632085
28,0.04314915726085504,0.24474047740300497
29,0.06390370844304562,0.26705443918704985
30,0.04712595909833908,0.14810515105724334
31,0.07092244058847427,0.095934419631958
32,0.0750929568161567,0.43139467398325604
33,0.05636887145042419,0.06688432142138481
34,0.04701553471883138,0.06418840274214745
35,0.05298773280779521,0.652347199122111
36,0.03985747502247493,0.7042193587621053
37,0.04754548641045888,0.5869978992144267
38,0.06119932388265928,0.16169120917717617
39,0.05378211673100789,0.09593992133935293
40,0.06729114343722661,0.11289397319157918
41,0.04711220848560333,0.16659575353066128
42,0.05799667898813884,0.35991203506787617
43,0.04772198458512624,0.10122767393787702
44,0.05672215517361959,0.08240847220023473
45,0.043165531953175865,0.5345730106035869
46,0.05450976793964704,0.749318794409434
47,0.06233061371743679,0.8121482173601786
48,0.0729993196874857,0.728490207195282
49,0.05979905718068282,0.4736826284726461
50,0.060532588601112366,0.060563401530186335
51,0.0413399772644043,0.7879780840873718
52,0.07306814805666606,0.22790725866953532
53,0.0430743221839269,0.16318683405717213
54,0.04152648621797562,0.15448494335015614
55,0.03436873943607013,0.26574389179547625
56,0.03322137535611788,0.27753213584423064
57,0.047839777181545896,0.056554547995328906
58,0.022630047917366027,0.21229448358217876
59,0.05755810989936193,0.25027272740999856
60,0.06544790565967559,0.9837185962994893
61,0.0542816875676314,0.32624502897262575
62,0.03081110229094823,0.19558269182840984
63,0.0671707613269488,0.11467240730921427
64,0.04034462813536326,0.6819262075424194
65,0.06256375869115194,0.7620974437395731
66,0.05562665140628815,0.19690604448318483
67,0.04123841265837352,0.0595658799012502
68,0.028605725556612015,0.12368843138217926
69,0.03013671072324117,0.48149909973144533
70,0.04114132116238276,0.1980173401037852
71,0.027691785444815955,0.6862091914812724
72,0.08564245829979579,0.30559006373087566
73,0.048022742251555124,0.07168663382530212
74,0.03119380568464597,0.29068833192189536
75,0.024452822538713614,0.1610479771097501
76,0.027849695386985937,0.19587642550468445
77,0.0760804699063301,0.38874186793963117
78,0.06147706663608551,0.06694651300708453
79,0.04114485076069832,0.13711566736300787
80,0.05035468403995037,0.37640958150227866
81,0.06186841320991516,0.20755245606104533
82,0.045625824004411696,0.5776853394508362
83,0.04671691910425822,0.1042659185330073
84,0.03037734247247378,0.08471569081147512
85,0.027732052410642305,0.20722314397494
86,0.043122807244459785,0.23006415406862896
87,0.014660363855461279,0.23558174947897592
88,0.025903531211117905,0.08576718096931775
89,0.040206034580866495,0.08257475932439168
90,0.034291901119053364,0.22662314613660176
91,0.040344051122665404,0.14220052361488342
92,0.0759015042607983,1.7909357166290283
93,0.06427938789129257,2.4186456934611003
94,0.06929417204856872,0.14526366492112477
95,0.05067825225492319,0.923132274945577
96,0.062009080479542414,0.2947528862953186
97,0.08774341836571693,0.15859636465708415
98,0.055635374506314596,0.9239195585250854
99,0.04078116304427385,1.7934392833709716
100,0.025522063603003818,0.10976930856704711
