epoch,train_loss,val_loss
1,0.47676292928059893,1.0845044803619386
2,0.148459152619044,0.16368301113446554
3,0.10438812975088756,0.07328525712092718
4,0.09111706988016764,0.1172686525185903
5,0.07549017775058746,0.09477630327145259
6,0.07359692227840424,0.09445130378007889
7,0.054002597014109296,0.08098073442776998
8,0.05636432502667109,0.05074122309684753
9,0.05661022341251373,0.04141711004078388
10,0.04408839564522107,0.056389171183109287
11,0.04720279202858607,0.0369902881483237
12,0.04768958707650502,0.05899840672810872
13,0.04561918880542119,0.030043854142228762
14,0.03784836886326472,0.03085039702554544
15,0.044575374325116476,0.058658463408549626
16,0.034589856147766114,0.0876258024573326
17,0.029813593953847885,0.05065684999028842
18,0.032642186383406324,0.04853388493259748
19,0.029309145882725717,0.08801419168710709
20,0.03120285354554653,0.10366055488586426
21,0.0338213854432106,0.24901713748772938
22,0.04247702122231325,0.0623917555809021
23,0.036585167984167735,0.061786191165447236
24,0.030830604230364163,0.04349125385284424
25,0.030745391617218655,0.04268364618221919
26,0.028585793574651082,0.07187261561552684
27,0.026409131526947023,0.06504835878809292
28,0.023977916285395622,0.0327964369704326
29,0.021578443427880605,0.029923021520177524
30,0.02362300302584966,0.1566693421204885
31,0.026306946436564126,0.03764569317301114
32,0.027450278053681054,0.0598715544740359
33,0.023404826427499453,0.06545749982198079
34,0.0215010400613149,0.05344477429986
35,0.01940154779702425,0.07874016563097636
36,0.028686598201592764,0.05702699845035871
37,0.025389331703384716,0.06210461497306824
38,0.02778343140085538,0.03217291894058386
39,0.022393488481640817,0.05529449472824732
40,0.02092710636059443,0.03533413747946421
41,0.018991407632827757,0.046401561200618745
42,0.022951641574501993,0.07988852659861247
43,0.02201188434660435,0.05661604036887487
44,0.020073902015884718,0.09261414935191473
45,0.019095747796197732,0.04688335175315539
46,0.01903235058983167,0.0854757046699524
47,0.019063707153002422,0.05251342728734017
48,0.018770273009936014,0.035439899017413456
49,0.02369961525996526,0.047201203604539235
50,0.020065413837631545,0.059598681181669236
51,0.024567011396090188,0.0793270805478096
52,0.0171230910718441,0.03178199457625548
53,0.015765748831133047,0.03298874614139398
54,0.022575528750816982,0.03694354981184006
55,0.020344833177824814,0.04493171811103821
56,0.020255735903978347,0.06195266256729762
57,0.017633369314173857,0.029848093365629515
58,0.01523046996196111,0.05782156492273013
59,0.014045319380859534,0.03883638466397921
60,0.017360866765181223,0.05307321667671203
61,0.014891288474202156,0.03181339273850123
62,0.012761765989164512,0.04847851991653442
63,0.013996687084436417,0.03372814394533634
64,0.01672272330025832,0.03448768143852552
65,0.013455663194259008,0.043041942020257316
66,0.01822471276919047,0.04391322627663612
67,0.017365451628963153,0.02850456031660239
68,0.015316013899942239,0.04157005667686462
69,0.013820059125622114,0.0328342833618323
70,0.01500054024408261,0.058799984057744344
71,0.01598084393888712,0.034728918497761094
72,0.015570305236925682,0.02917717261860768
73,0.013225938183565935,0.13122660795847574
74,0.016906852821509045,0.04379983514547348
75,0.01335056833922863,0.044247491558392846
76,0.014849160643915336,0.03187795169651508
77,0.013288330803314844,0.04932845428586006
78,0.014359231958786647,0.034948818013072015
79,0.013261809234817823,0.03277233685056369
80,0.011467967244486014,0.028544775694608688
81,0.011523731390635172,0.06355467796325684
82,0.013344265182813009,0.07924082428216934
83,0.01289616004874309,0.047971545408169426
84,0.012812038553257783,0.03532067981859048
85,0.010034743420779705,0.03876106262207031
86,0.013883069867889087,0.03214145908753077
87,0.015410622970511515,0.039555734023451805
88,0.0135741312901179,0.030986811916033426
89,0.016601822127898534,0.03211703973511855
90,0.012565434649586678,0.0364250972121954
91,0.010884817038973172,0.03255100265145302
92,0.015520738032956918,0.04028003630538782
93,0.01303301828354597,0.044580253114302956
94,0.0146488379885753,0.09020431280136108
95,0.012879180823763211,0.031316003575921056
96,0.010319827321916818,0.04409480661153793
97,0.013208164677023888,0.026626091475288074
98,0.012465824941794077,0.03558014919360479
99,0.011115300426880519,0.06594426155090333
100,0.015706761131683986,0.03781629286706448
