case_id,Ta,Twa,Tb,Ts,Tt,Tad,theta,Nu,f,delta_p,delta_T,Q_total,image_complete,failure_reason
20236,0.034461607722868,0.2783905018991848,0.1333085171679156,0.6580683917515774,0.7531044015878301,0.3541835130678464,0.2574680263422877,32.670685,0.095635,1.4345239999999997,25.550524,2170.35811582,True,
20237,0.0457395060493617,0.3739432623819649,0.0950966449450671,1.110099298810163,0.8358236626348625,0.6785941087360785,0.8574815751698921,34.35732,0.078222,1.17333,17.376182,1552.197538339,True,
20238,0.0009332097821629,0.4837879730357478,0.1374541184341989,0.742056391611212,1.0475411061068605,0.6502675749085486,4.70020783441613,29.296957,0.075309,1.129639,29.299962,2231.83924158,True,
20239,0.0446711999476826,0.2573377140045077,0.1183377734547631,0.5384146589272867,0.9959418743425406,0.2564472492064919,-1.98096386707104,27.511741,0.075083,1.126251,27.001011,1931.396544728,True,
20240,0.0236450910897342,0.2598713563208025,0.1013019020511577,0.964262634109336,0.796834858023936,0.3195658127524911,7.469198376661829,29.863696,0.083335,1.2500319999999991,21.230244,1648.435249759,True,
20241,0.0178968024199273,0.2154232336195947,0.0849677321637837,0.9054663747487096,0.5429952342278089,0.1426001628036992,1.4100717481608438,32.876598,0.086802,1.3020239999999994,16.178411,1382.916887824,True,
20242,0.0204666149040711,0.484570422003769,0.1097852673343238,0.6344634022255424,0.5611002146371041,0.5803181349072902,9.355157806868773,30.098113,0.117329,1.7599419999999988,22.81128,1785.098813755,True,
20243,0.0132565395461209,0.5464108646721911,0.0972694340091887,1.477653734714381,0.6334706296854788,0.2208722525292883,-3.614479083410174,39.912435,0.100793,1.5118930000000006,15.237748,1581.256655486,True,
20244,0.043800620835076,0.2077842721431726,0.0882684777138447,1.498372049429863,0.742800440154251,0.1365246459808667,-5.427970449613873,37.824736,0.099906,1.498583,14.679345,1443.630072354,True,
20245,0.0305270129648976,0.391683793698069,0.1391132639640154,0.6287589683732817,0.7489378803423237,0.0407207610195906,7.419476799000925,29.199704,0.097323,1.4598389999999997,29.806007,2262.849110741,True,
20246,0.0049730184748524,0.2976557652182704,0.1456946436120554,1.4754869599570206,1.0070104439134195,0.4840917836945442,2.728497040315201,41.840463,0.098749,1.481237,21.708324,2361.544411627,True,
20247,0.041002498299401,0.2016090162200074,0.0832091956209376,1.0807479195613443,0.7353471103932416,0.995795206268114,-9.30377245422618,36.229226,0.123813,1.8572019999999991,14.435355,1359.75256456,True,
20248,0.0276798033419473,0.3794779824684833,0.0915238859301333,1.2671674464705358,1.1359190281278573,0.4367385381083376,7.726185436191677,28.969653,0.069799,1.0469790000000003,19.779458,1489.810492718,True,
20249,0.032529747314824,0.4001335941918406,0.1437397188202274,1.1352017221421988,0.9569905205279025,0.424980355561295,8.2866576970548,36.164639,0.106091,1.5913719999999998,24.853699,2336.945159676,True,
20250,0.0104604524812376,0.5227791795543575,0.100170669890503,0.5309616719836233,1.078817467081866,0.953776212149038,-2.8781683057161347,23.919979,0.056104,0.8415620000000001,26.177643,1628.038516363,True,
20251,0.0001489516188575,0.3509691587873562,0.1401132258342223,1.0095380735397037,0.7303850922547013,0.949913895667518,-3.983526189696188,41.283737,0.113813,1.707192000000001,21.178789,2273.282820657,True,
20252,0.0041493004287458,0.4279392728357983,0.1449073886920002,1.4152390096433676,0.6320005706254342,0.9585126539072812,1.820336949180561,44.292389,0.115331,1.729968000000003,20.395591,2348.760596109,True,
20253,0.0069234892236864,0.3136537215290671,0.0813416059677577,1.4460864660026538,1.1218955154133414,0.2067597909111107,-4.590424007456642,33.030007,0.067058,1.005872,15.398706,1322.410323755,True,
20254,0.0299677606532351,0.2211577661093663,0.1015520619723165,1.087812139551296,1.086063905104228,0.571507818248246,6.170560016892189,28.975756,0.067759,1.016381,21.957516,1654.21260433,True,
20255,0.025561188984699,0.380347770117142,0.0815927180542943,0.9679786645363294,0.9072595041879904,0.3866727195434579,-2.773276450955077,29.850692,0.069077,1.036162,17.121582,1328.836758188,True,
20256,0.025057288824982,0.270598971826776,0.1145079464836224,1.3277538694276592,1.1385486468890378,0.1643865062895461,7.98893963088506,32.155045,0.080383,1.2057510000000002,22.272762,1862.072377593,True,
20257,0.0475491814225632,0.2408579389119567,0.1243167654541075,1.4316636470385955,0.7446939050221877,0.6400036122306512,8.545963192090241,38.21621,0.10535,1.5802549999999993,20.428792,2029.848628505,True,
20258,0.0177807102454242,0.579784700267914,0.1220406621562593,1.3406875783550118,1.061580166181755,0.3479530388731226,-1.501135443153828,39.285601,0.085718,1.285772999999999,19.405821,1982.160285118,True,
20259,0.0088895142037478,0.5989526432659802,0.0847468578115848,1.0504601978103794,0.6730954228697101,0.6021245130999826,7.2649089558235325,31.597204,0.089634,1.3445150000000012,16.779176,1378.455140076,True,
20260,0.0143330017597863,0.4107010847047782,0.1138595124457041,1.0722612526166682,0.9812200887020543,0.2382784636352598,7.324747287688393,32.697496,0.089066,1.335989999999999,21.751768,1849.19374792,True,
20261,0.0223970532449219,0.3315545908515857,0.143200749697017,1.1073753993216209,0.5004782184023268,0.6602725258546019,2.2310560140286206,36.981426,0.120154,1.802309000000001,24.192675,2326.166973819,True,
20262,0.0378007986460967,0.4947831741654339,0.1214322791877981,1.0129782306669184,0.5519017906429198,0.5181442946100214,-6.090920670434285,37.317269,0.130565,1.9584689999999991,20.369087,1976.308586745,True,
20263,0.0127087438180585,0.498579240052744,0.0894657010519226,1.2459792280130366,0.982063064994286,0.4399276450707724,9.47722193010308,31.799191,0.089066,1.335990000000001,17.590806,1454.370825043,True,
20264,0.0225405782384042,0.3452550538705487,0.1380940684632226,0.6896207523974998,0.5824116281462761,0.2198612546735115,1.7027155817375252,32.435559,0.106322,1.5948340000000003,26.616316,2244.619243807,True,
20265,0.0058611600943097,0.4568259525843653,0.1333809334627408,0.6212685794820019,0.8408665128165141,0.5688298742475,-4.797181509695,31.364373,0.092297,1.3844510000000003,26.559818,2165.88336222,True,
20266,0.0272265039279764,0.3665405818595085,0.1179896861262275,1.1787022089609691,0.8136001405978035,0.7222909410904038,4.148017684852203,37.799067,0.0923,1.384504999999999,19.51965,1918.343854332,True,
20267,0.0055972592935014,0.5329994124983061,0.081453083124649,0.960139432363061,0.7556053339377093,0.8375516268340513,-5.55011305908466,31.384047,0.080896,1.2134400000000003,16.235568,1324.79832697,True,
20268,0.0450086648235314,0.443869161949287,0.1264420440432642,1.0556008649911917,0.7351918608261081,0.2726765503532206,-4.50549387693536,41.364928,0.127194,1.9079049999999995,19.156619,2060.27162024,True,
20269,0.0211333834132054,0.3522792854812674,0.1438654104251925,1.4372143246602722,0.6261534248712763,0.4947317554439726,8.11250114512184,40.911475,0.13119,1.9678560000000007,21.964241,2336.33267409,True,
20270,0.0145953271259714,0.2270558068957723,0.1239598441114157,0.7825986038464047,0.708022619939916,0.8706440529663493,1.0805599294596355,34.591271,0.090095,1.351420000000001,22.391743,2013.853033457,True,
20271,0.0289369685317391,0.3310854808551889,0.1399517940040971,1.079775275907676,0.5088559424928569,0.308699285993975,0.3784827294122692,38.315753,0.135332,2.0299820000000004,22.838185,2275.161903151,True,
20272,0.0064698479030337,0.3117780122283087,0.1320469281276767,1.1019291176707178,0.8273221647667779,0.8642504972820453,0.1842572934707558,39.636204,0.095273,1.4290939999999992,20.79608,2143.121934063,True,
20273,0.0016261036888736,0.2044724638948422,0.1440503490550805,1.4865206320878317,0.7938982778119081,0.9140660421027732,5.875003284983169,46.341704,0.119024,1.7853629999999985,19.378684,2334.907189989,True,
20274,0.0073407397426907,0.4201892432805915,0.1381241689643031,1.0651951453736617,1.0777942393917097,0.6764101057603816,-4.949759164479689,37.110212,0.093412,1.40118,23.230734,2241.453403375,True,
20275,0.0419337784559623,0.3708454258776902,0.1467002272120566,0.8604888160607956,1.0571337648584502,0.1276047711326195,-2.4295189833251154,36.11028,0.099468,1.4920229999999997,25.433042,2387.825082746,True,
20276,0.0496222745375904,0.5942955209598952,0.0895498718802734,0.847660116097794,0.6896110442318084,0.5303240629546931,6.28769335268354,31.029254,0.092958,1.3943759999999994,18.131767,1462.799515719,True,
20277,0.0427181543967895,0.3415221579342907,0.124412902264985,0.6987185387702628,0.7161446995989349,0.5230254073871938,8.474809123180599,31.145788,0.101203,1.5180489999999995,25.051359,2028.635249786,True,
20278,0.0125213912715803,0.5476890243058763,0.1086410977058072,0.5146510986630535,0.6295796321425992,0.8322308294948656,-3.263173427462688,29.510452,0.085027,1.2754019999999997,23.023794,1766.550670924,True,
20279,0.0453534680336298,0.4773372953450229,0.1106474370510335,0.768692970221643,0.5753162832298256,0.7657589019216694,-6.760412119402836,35.825997,0.130939,1.9640840000000013,19.369801,1804.250306492,True,
20280,0.0393978066492933,0.3865323431222491,0.1099832270007831,0.8594968207780143,1.0933781761175736,0.1494412313485532,3.1140708323470285,28.419318,0.066776,1.001639,24.263706,1792.850733688,True,
20281,0.004640482618366,0.2299277884397271,0.1198905404180295,0.7184324354698075,0.732714093119778,0.2704052913502821,5.4666753944137,31.176166,0.09175,1.3762540000000012,24.02448,1947.377012345,True,
20282,0.0491534903794786,0.2207949460034771,0.1470341334428255,0.7329420636390613,0.8030488411869376,0.2299043747391348,3.718564619092442,33.883903,0.101988,1.529814,27.237562,2399.578762085,True,
20283,0.0133883973697966,0.580327718214062,0.1194188205320311,0.7161901435365196,0.9830927291003126,0.9965250435179372,-1.4366223766245376,31.024792,0.074104,1.1115660000000007,24.053994,1940.302392998,True,
20284,0.0207707239317599,0.4676422566664521,0.0957834627992545,0.503299288255226,1.1571406233726291,0.0567351831304328,1.92769572062857,21.434601,0.049897,0.7484479999999998,27.954362,1557.89552262,True,
20285,0.0437710228732437,0.5442447432186882,0.0934961299868367,1.2795897870710593,0.8433867251014902,0.4213101836246892,-8.751950444624928,40.27457,0.11861,1.7791439999999987,14.560479,1524.684349648,True,
20286,0.0434776319176299,0.2054171474234552,0.1489531582488019,1.1158594484959794,0.7566325320149347,0.3315587187093738,-3.1529354825900846,37.750089,0.111017,1.6652570000000004,24.828338,2436.907096655,True,
20287,0.0479685496231491,0.296730853426862,0.1159756528137642,0.7490408598096027,1.109768880111763,0.0866865645678731,-5.9884312184344015,30.540945,0.089423,1.3413510000000004,23.852694,1894.057909972,True,
20288,0.0205043972021573,0.5337683786557819,0.0806143034975017,0.7654842104684225,0.8643139438438074,0.4966244699624088,7.816111887492788,25.962269,0.072295,1.0844260000000006,19.437338,1312.057227769,True,
20289,0.0103298439006576,0.5203338429159301,0.1404810662389886,0.5936747745908622,0.9147574092456126,0.2915820891636131,-0.2224558790182929,29.518748,0.082659,1.239884,29.722507,2281.165084296,True,
20290,0.0463583869961419,0.2112714014912884,0.085317381737029,0.8117362174239859,0.739940924480329,0.0482733409228604,-1.7832225183042016,31.544306,0.087032,1.3054750000000013,17.014061,1395.411550088,True,
20291,0.0158960477678381,0.3340915437335219,0.1396662284740684,0.7743550793908851,0.883904414412302,0.0054960787174913,0.3584617903653164,32.510534,0.088718,1.3307770000000003,26.833397,2268.157004162,True,
20292,0.0264197440155462,0.3890048138506332,0.1034996078571607,1.2875447924640235,0.5638163948659489,0.2519850162721078,-0.4790647285473977,39.327733,0.105318,1.579771000000001,16.473,1684.398981786,True,
20293,0.0323556647262452,0.5299905356523857,0.0845809207313116,0.9684431557146552,0.558220732446851,0.3768261918398252,-8.235002825591666,32.817297,0.112004,1.6800529999999991,16.152853,1378.241749282,True,
20294,0.0492016566204345,0.2234152145376853,0.1317760935265504,1.4530102066035706,0.6126012557856202,0.4742132780539371,3.571456816837358,38.416365,0.107021,1.605314,21.550429,2152.51175595,True,
20295,0.0228527357088739,0.3174221511971993,0.0802397581937904,0.6930787716264871,0.6523806015096812,0.3212840405624306,8.154731801635094,27.581148,0.08403,1.2604509999999998,18.219622,1306.547037657,True,
20296,0.0107620465122417,0.2894708653937838,0.1265543877861028,1.1480384703392923,0.933778784655867,0.3745680259699654,0.5661050710934052,35.575262,0.084275,1.2641259999999992,22.211769,2054.492737339,True,
20297,0.0338896517230361,0.4793758465807798,0.1463330676241414,0.8324779356766497,0.6257811437386707,0.9190854332322034,9.703049033899584,34.722858,0.135268,2.0290180000000007,26.357949,2379.58062769,True,
20298,0.0353795292997611,0.4599394277258049,0.1113960780639285,1.147483425401588,1.063833483915825,0.7056343834164388,-6.146009635705161,35.932924,0.091395,1.370926,19.421397,1814.455713935,True,
20299,0.0148977089563087,0.5312316328120583,0.1393578309058412,1.0395924165272148,0.9486213227006964,0.0425512959081709,-8.179437188212855,39.772512,0.123612,1.854177,21.873327,2261.888643431,True,
20300,9.876961795158352e-05,0.5417774284316206,0.1156168068785386,0.5654948135145317,0.5492850534128131,0.9662116919736938,8.180008612497765,33.034079,0.126238,1.893573,21.859933,1877.519187565,True,
20301,0.0314620842481466,0.3603727755260366,0.0918364074596604,0.725240792070005,1.0388989560649284,0.0262734670319957,-7.823890858712396,28.243534,0.084104,1.2615560000000006,20.36497,1495.464687243,True,
20302,0.0106450405729594,0.2820864322912321,0.0820641614409617,0.6658697077494155,1.020761635335513,0.962440078417106,6.5725750696935,23.528776,0.056721,0.8508129999999996,21.822532,1334.98936303,True,
20303,0.0258620986223558,0.4830251075187371,0.0904547633338687,0.7351562661447344,0.6533714219362818,0.8432369688740022,9.501262342100038,29.111858,0.104341,1.5651200000000005,19.446624,1471.931142321,True,
20304,0.0459878867437831,0.3591550660321985,0.0993241045449628,0.7090572789015024,0.9202472868902594,0.8207648732074639,-2.196002434529783,29.293341,0.076026,1.1403949999999998,21.299498,1622.226983743,True,
20305,0.0098897525835062,0.4738689915419691,0.1468738354481301,0.8500807483627149,0.6560986213038915,0.5945371563646512,8.99428241718531,37.578046,0.138769,2.081536,24.390423,2383.015465723,True,
20306,0.0122597172435575,0.2699864558849718,0.1430105459395477,1.4349677114443078,0.945561210551878,0.5104666388269707,7.102801652262809,40.618326,0.1066,1.599005,21.975361,2320.766223671,True,
20307,0.0062024562099371,0.5216669548361079,0.1254174757337222,1.004034793165132,0.7256310710325473,0.0747095184928627,0.313022501425058,39.255989,0.108662,1.6299309999999991,19.943277,2035.521894911,True,
20308,0.001766741957226,0.5193781366638683,0.0995664465935646,0.7224209556986768,1.01675412487991,0.9511883123838784,-7.195049822770818,27.228685,0.073237,1.0985509999999996,22.854689,1617.988140339,True,
20309,0.0348562800399869,0.5835048688956435,0.1299855746793991,0.8712444922824626,0.9425842348771494,0.964692349393604,-0.8150948554492885,35.600473,0.088554,1.328316,22.850321,2115.053842394,True,
20310,0.0452701546582561,0.5530766440119446,0.1141071519771955,1.3841234332583232,1.0038016247159165,0.3455976790390381,6.473170729959779,35.158119,0.087602,1.314029999999999,20.343552,1859.626615164,True,
20311,0.0455562189555844,0.3395300999857841,0.1042315756583796,0.5634660662716577,0.9677849896402136,0.1846938887911315,1.3601068196492463,24.925587,0.063304,0.9495579999999996,26.265724,1702.190378427,True,
20312,0.0116928928416565,0.5116110037592589,0.137626189432339,1.2406377250590954,1.0997002096017017,0.4347048733880947,4.206677353708574,35.601545,0.084339,1.2650910000000009,24.133683,2233.910615447,True,
20313,0.0287997776391814,0.5692774972135282,0.1146320784036371,0.8010705747222913,1.0580076370364844,0.1233368953008244,-9.967549427647644,33.801601,0.106043,1.590643000000001,21.215447,1864.501845858,True,
20314,0.0282393090272172,0.5355836165374925,0.0850622994559778,0.9276731237385252,0.8096187141117037,0.927740411210489,2.092967799980565,29.42313,0.064038,0.9605630000000004,18.110322,1385.442167956,True,
20315,0.0029001368951469,0.4228630000427847,0.1129651958068301,0.8376101368180081,0.6505129795841358,0.4640798653947245,-9.91252543170646,37.712096,0.13979,2.0968579999999992,18.702304,1833.788083945,True,
20316,0.0404214480553901,0.3729863266484285,0.086140084144959,0.5522722172419098,0.9318276848835464,0.7998073346100708,-5.602063183399365,26.630611,0.075662,1.134931,20.302312,1405.723711802,True,
20317,0.0483335882024883,0.4618015214972167,0.1228894410972088,0.5279174105440589,0.9092973857245102,0.6724508238882155,9.63441597309916,27.097827,0.087919,1.3187860000000002,28.454247,2004.725496757,True,
20318,0.0409324955422703,0.5006156950518729,0.1471906489085955,1.4397384020540152,1.040776438045963,0.3735160441724361,-6.616960389359944,46.665596,0.124619,1.869285,19.745499,2395.732260675,True,
20319,0.0290114937424425,0.2397629039316117,0.1302143845154429,0.9622135152955192,1.0372016304578082,0.56607678137934,-8.325173740128047,36.966644,0.112091,1.6813640000000003,22.035057,2117.861466996,True,
20320,0.0284297837590698,0.3237000289794623,0.1222981448866647,1.470489964570474,0.912452362020858,0.7352221870697637,-3.37257567305401,41.065656,0.094821,1.4223130000000008,18.631238,1989.270418418,True,
20321,0.0373592087815483,0.4558381712679352,0.1199883525328298,0.9374425149176702,1.1792728414418512,0.7788247750675407,-1.4467481780998064,32.115221,0.073726,1.105886,23.388579,1952.936359087,True,
20322,0.0414485867073853,0.5711377419081589,0.1328757641198886,1.3109987889930008,0.5026223017258531,0.8797879925682646,-0.971154023331218,39.084673,0.110022,1.650333999999999,21.289992,2163.492178271,True,
20323,0.0286083907323947,0.4566533216953818,0.1474052126224136,0.7596938509641481,1.1456239265299453,0.5336391215185524,0.5135459985190298,32.771216,0.083056,1.2458350000000005,28.099641,2394.234463529,True,
20324,0.0280126931110314,0.5263673921042902,0.1102084413559109,0.7440209556890027,0.8006422243787208,0.8097283691533109,-6.690860802293951,33.375094,0.101569,1.5235280000000009,20.674336,1794.02058205,True,
20325,0.0413326157717373,0.4666323578833964,0.1115053168818709,1.1447777382370372,0.5833959943270972,0.2369542098231138,-0.1089142816137602,38.385151,0.112885,1.693277,18.215406,1817.922915725,True,
20326,0.0026556498497376,0.5240854261276728,0.1378799985681656,1.3892220898740952,0.6685454955407942,0.0196963247468399,-5.341494117760756,44.150461,0.135072,2.026087999999998,19.492513,2237.568890605,True,
20327,0.0416850386652923,0.4923102509182454,0.1386017710207819,1.2245750954083738,0.7673811749688406,0.4868716874788653,4.339229242513035,39.801296,0.109461,1.6419130000000006,21.805557,2256.51256029,True,
20328,0.0473536215000416,0.2647590491964516,0.0941396413911386,0.540570822437393,0.8171018538731102,0.5098939454876154,5.802915821591286,23.268741,0.061173,0.9175950000000004,25.443426,1539.294885161,True,
20329,0.0351526274919609,0.2463851297904071,0.1342059914311207,0.8974152273403481,0.6005781845080548,0.5834176654021889,3.3274967430320928,36.158462,0.107989,1.619828,23.239375,2184.780140157,True,
20330,0.018501262090725,0.4146758915830226,0.1142781136475066,1.293286315488206,0.779262795562909,0.4056004464919401,-7.39695489207033,40.681353,0.117307,1.759608,17.554157,1856.72979475,True,
20331,0.0146157431668107,0.3040216611428894,0.0901498392654812,0.8538635483765702,1.0756147415921404,0.3719089580479288,9.84263545459822,25.822683,0.073776,1.106643,21.830604,1465.684395481,True,
20332,0.0196458439588495,0.4860256976174127,0.119202710120826,1.237906846360736,0.5540599524871835,0.3346136773981947,-5.708457550724631,38.607272,0.128749,1.9312310000000004,19.292422,1936.552231674,True,
20333,0.0321122055657805,0.2591368495143607,0.0859524455846481,0.76294682529663,0.6349027392285503,0.5400778836958621,-7.973095909403742,32.649689,0.11618,1.7427039999999998,16.507905,1401.342732725,True,
20334,0.0260178149896045,0.5148895143922976,0.1148933234072533,0.6024140353413706,0.5303631714662941,0.0242471263409461,6.419571551563724,28.568999,0.100596,1.5089369999999995,25.155971,1868.570362601,True,
20335,0.0349519829716018,0.3778498082374129,0.095904498885622,1.460246472049246,0.7057998590232621,0.6900337974809287,-3.535989942061497,39.713659,0.094622,1.4193249999999988,15.134144,1562.683795022,True,
20336,0.0231812837873103,0.4413272212244827,0.0868544425638516,1.0582825201778174,0.5968696702103593,0.365574780267373,-7.462515640309049,34.116406,0.105143,1.5771379999999997,15.941634,1414.065306114,True,
20337,0.0181795321585054,0.3830269304060256,0.0974473110433394,1.0715385772383297,0.8562335699275133,0.8994845574315913,2.315138974655099,33.316642,0.073071,1.0960669999999988,18.292976,1584.597375323,True,
20338,0.0115080094017321,0.3227632969748357,0.1067320843999583,0.7961980697665858,1.110870768815159,0.6865828312533678,1.134346157990704,27.031526,0.059481,0.8922109999999996,24.681063,1734.633689758,True,
20339,0.0288219126338173,0.5254526932223914,0.1197292054873045,1.0893841874244492,0.7512454839799225,0.8526634229461726,8.815673949971266,36.439892,0.112762,1.6914300000000004,20.545896,1946.594650497,True,
20340,0.0368115797707754,0.4471118962389295,0.1234366372809375,1.3432592168530268,0.5893758698746294,0.8392953534212262,3.1687108621382194,40.270595,0.104294,1.564407000000001,19.187774,2009.027940661,True,
20341,0.018442883389909,0.3134878036367092,0.1020222985818772,1.2033142069341738,0.9361089734986072,0.222052997736913,9.045697008562364,32.461078,0.091043,1.3656419999999994,19.658342,1659.1405805,True,
20342,0.0436120945142232,0.3936464695786874,0.1151156771901325,0.6407289156183814,0.8797505212646981,0.9218720781597468,-1.736169017961135,31.876695,0.084853,1.272799,22.648453,1877.090374467,True,
20343,0.0369802310090614,0.5351829049452045,0.0938389315457293,0.5772394141466894,1.0956315157534582,0.8121942786702797,-5.595828828581926,27.07889,0.071155,1.0673210000000006,21.712826,1528.693936168,True,
20344,0.0380583311018341,0.5034709201490057,0.115308670287111,1.2973452425855276,0.8668818323728142,0.2249553715902264,-6.912006392931113,41.205974,0.117168,1.7575190000000005,17.520878,1877.108612268,True,
20345,0.0454333883261498,0.5696239849903337,0.1349658837974396,0.9331708225784834,0.5116841430599421,0.0392900830027811,-8.312849588003287,35.264122,0.15163,2.2744490000000006,23.987669,2199.350563899,True,
20346,0.0021112380026155,0.5176147842263594,0.0880148555568815,0.942511741377312,0.8587153571377198,0.3663364143514225,0.7510433180439797,29.266853,0.06242,0.936299,18.810713,1431.378939733,True,
20347,0.0266406213857302,0.4802572389053322,0.1310323147199639,1.2495325958337486,0.6156413961939615,0.2037830425128435,4.264027505433541,38.946595,0.118391,1.7758699999999994,21.029771,2129.498692476,True,
20348,0.0271856573114997,0.4371279041102195,0.137146002075761,0.6555941010798925,1.134896118296354,0.7949940527945165,0.4685628884332402,26.638048,0.063773,0.9565969999999996,32.19857,2230.038323215,True,
20349,0.0263505964278988,0.431560929930274,0.0933298404428677,0.7916817482486225,0.5486471423628911,0.6938918514438518,3.8055221054682704,31.78852,0.089317,1.3397500000000004,18.375324,1518.723369788,True,
20350,0.0432133751928103,0.2927775646805176,0.1476740492291496,0.6617536051518359,0.6224360031213493,0.0208411815267821,9.166430300728258,32.101607,0.12279,1.841847,28.817511,2405.229883233,True,
20351,0.0121132778946121,0.5283910870180524,0.1288819615228182,0.5881835873316055,0.5741786177949608,0.6150718980038399,-0.5072379617546261,33.7334,0.104396,1.5659340000000004,23.868532,2093.433547777,True,
20352,0.0461768158657886,0.4970930714087284,0.1168072099390865,1.4884364524650984,1.1614285161473648,0.2688874210331693,-7.32894099823857,40.720591,0.103369,1.550529000000001,17.984863,1904.121075303,True,
20353,0.0247701342503523,0.54605083714965,0.1266320561065209,1.454534692974772,1.132249755688714,0.7618512405473257,-8.612615999463078,41.204071,0.106673,1.6000899999999998,19.208549,2057.823073195,True,
20354,0.0203732602799309,0.2162313641803853,0.1068605580040661,1.291434833431388,1.1735403374335902,0.7268122082418029,8.378439347447571,31.232789,0.07624,1.143599,21.408982,1738.521763379,True,
20355,0.0482189113415381,0.5056732042712238,0.1191325000787069,1.2630718198855466,1.1067586461888648,0.9612966056488296,9.40253796391097,34.1986,0.095094,1.4264119999999991,21.845978,1942.46488239,True,
20356,0.0232437337369474,0.492920263407986,0.1337241665936167,1.3973362209819955,0.9988352345008926,0.4317223296293955,9.916910000339826,37.646457,0.108816,1.632244,22.195926,2172.554769953,True,
20357,0.0352200074312899,0.4888047118965004,0.1370229312407752,1.0914463791025262,0.6767170429210736,0.5570370168156357,-4.722810875942869,42.009571,0.131184,1.967765,20.404399,2228.668082415,True,
20358,0.0315183580046005,0.4983051035944351,0.0878766226280625,0.5297750138379858,0.8831884888349847,0.0475786622380871,-9.395022777638054,28.53548,0.096781,1.451707,19.296701,1431.665608556,True,
20359,0.0477359600544676,0.5092293853025827,0.1168704036568708,0.5610928700810545,0.9722814917401424,0.5278987705489081,3.4785125633681133,26.289531,0.069785,1.04678,27.889795,1906.344987464,True,
20360,0.0193677536055934,0.4246064170479339,0.1178645163138009,1.304155908309168,0.7907292749689574,0.7283581122596439,5.414966512807659,40.016728,0.097973,1.469600999999999,18.404143,1914.831267832,True,
20361,0.0060107659262789,0.2583707826347988,0.0977563690354499,0.5184755688789329,0.9602166787800932,0.9173287322528816,2.651168791702821,23.130316,0.053649,0.8047310000000003,26.415425,1588.592515001,True,
20362,0.0004825584737075,0.4234075562815513,0.1399119955780804,1.1964384932315368,0.7495005464213172,0.0025193465123606,-7.287248811916504,43.582033,0.14048,2.107197000000003,20.034187,2270.139571401,True,
20363,0.0485892504372496,0.2483852473964452,0.1295041127348287,1.427441107366934,1.1883793648851042,0.5552340553933215,7.192385784299965,34.301396,0.0797,1.1954969999999996,23.712782,2114.791954082,True,
20364,0.0077656151505151,0.4331092035840078,0.0967105227944256,1.3673284520517153,1.0749292987030157,0.0672351883382175,2.458908128378731,33.220201,0.066761,1.0014210000000006,18.198215,1571.825732411,True,
20365,0.0431171743735387,0.3269367002028294,0.1216389711738323,0.6537673390446221,0.5720066809890222,0.6550005464853453,-2.3309831946393853,35.405882,0.119737,1.7960510000000005,21.550495,1983.837099221,True,
20366,0.0186984362104128,0.4869953051286467,0.0916998209852933,0.5218278573820812,0.8582057661133605,0.6138830067768565,2.554349100640108,24.490657,0.059263,0.8889519999999997,23.417581,1491.131056714,True,
20367,0.0394354080068692,0.325257576548226,0.1120519846248175,0.9184115782703136,1.149945282565173,0.6393607023852622,-7.491008036160789,33.222493,0.093216,1.3982390000000002,21.149236,1826.838950937,True,
20368,0.0176150775692413,0.5275711912139569,0.1190256179942448,1.0847889616692123,0.8599269549261546,0.7194672890304045,-4.3462591986384345,37.868053,0.097331,1.4599640000000011,19.63578,1933.278769233,True,
20369,0.0102582288032178,0.4197109300606546,0.0855641057738462,1.4000670787751233,0.947711363830159,0.2086454853522064,7.122030051187011,32.259488,0.07609,1.1413469999999997,16.594939,1391.895025633,True,
20370,0.0297269135078432,0.4658934073326123,0.1094532620533244,0.6265801571599754,1.0227459081859955,0.3025577392895799,6.817928097719893,24.067563,0.065419,0.9812809999999996,28.479808,1782.14282785,True,
20371,0.0219689896691515,0.5772014317100611,0.0944962260321698,1.0405426498686563,0.732240984074942,0.0848911251703405,2.561711252672975,34.522359,0.086861,1.3029189999999993,17.122003,1536.839064747,True,
20372,0.0221348901743719,0.3785961598650188,0.1030218521295344,0.6736389065048698,0.7897805139402423,0.644972899191609,8.487570385339055,27.846878,0.083297,1.2494489999999994,23.155641,1676.512035834,True,
20373,0.0097773912683968,0.5503049620621945,0.1422773572893716,1.3541072439304949,0.9789235739171376,0.24947928006082,-4.273822334812378,42.087876,0.106313,1.5946979999999993,21.100073,2308.948893008,True,
20374,0.0245283289249935,0.3615824326064323,0.1056512174272397,1.251877219083568,0.8363359559015751,0.3009700072254095,6.212692401189106,34.341743,0.086524,1.2978620000000003,19.2534,1719.107842703,True,
20375,0.0173804093319452,0.4065516821712298,0.1387204583913425,0.9778137621880356,0.9615537155425258,0.3224665726994944,-1.333679905836009,34.739056,0.088157,1.3223509999999994,24.933937,2252.071729776,True,
20376,0.0493275433334835,0.4028403703600235,0.0956321055059736,1.2740022200200736,0.6922863514628591,0.2768910070698392,0.0107423733376261,38.36609,0.094955,1.4243250000000014,15.657575,1561.871849222,True,
20377,0.0391552719390932,0.3240893390960786,0.1367743462715518,0.7311506209346059,0.8693756807315436,0.4026423046884252,-8.704613213145498,35.302157,0.123942,1.859133,24.278549,2228.421377433,True,
