epoch,train_loss,val_loss
1,0.604820410468999,0.916202203432719
2,0.16084610188708587,0.8923910140991211
3,0.13193873324814964,0.0941973239183426
4,0.1018508139778586,0.10174118528763453
5,0.06993963451069944,0.06438330536087354
6,0.07034208222347148,0.05317487046122551
7,0.058601144613588556,0.15252178013324738
8,0.07128914261565489,0.043280744552612306
9,0.04774350743083393,0.04024822264909744
10,0.05147411012474228,0.08006379306316376
11,0.05053483799976461,0.06351475020249685
12,0.043095066179247465,0.061688469847043355
13,0.038137191709350135,0.06052495539188385
14,0.03537995140342151,0.10517549216747284
15,0.03524925502784112,0.056350655108690265
16,0.03473489928771468,0.06830983807643255
17,0.03187746922759449,0.05314268444975217
18,0.03488356497357873,0.053358818093935646
19,0.03785836718538228,0.054736984769503276
20,0.028592409105861888,0.06266674175858497
21,0.039261948492597135,0.04485767185688019
22,0.051114921447108774,0.16128413180510204
23,0.029193606841213565,0.062341856956481936
24,0.03987464150961707,0.04953460395336151
25,0.03411054151023135,0.07738886599739393
26,0.029743554618428734,0.058624307811260226
27,0.026563484879101023,0.04403679346044858
28,0.026855710192638285,0.03643198199570179
29,0.02891237663433832,0.08173660884300868
30,0.024576347693800925,0.036834460621078806
