case_id,Ta,Twa,Tb,Ts,Tt,Tad,theta,image_complete,failure_reason,Nu,f,delta_p,delta_T,Q_total,image_status,cfd_outdir
30001,0.0336523705849187,0.2792637744975075,0.0921816109373735,1.265176880797409,0.7034481543483919,0.1992945286858464,-0.4923564470407537,True,,37.686136,0.088843,1.3326410000000006,15.331216,1502.213126283,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 131046, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 86123, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 109428, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30001\cfd_solution
30002,0.047070152508892,0.2571688117338339,0.1163695083942114,1.1285836763130104,0.8587217426719584,0.7475428649251883,3.7848551186966457,True,,31.411461,0.073773,1.1065969999999998,23.316684,1904.26888888,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 143530, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 101225, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 117857, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30002\cfd_solution
30003,0.0032218142873249,0.4579327353132035,0.13572331039498,1.3679268770429451,1.0355344043849226,0.5918162970968063,-9.982847754160996,True,,41.47705,0.118289,1.7743340000000014,20.425741,2202.718635926,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 171881, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 109984, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 142608, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30003\cfd_solution
30004,0.0181219012527271,0.365329800410695,0.130497450182056,0.5048619454878941,0.932710036461914,0.7667118996990971,6.630487119983982,True,,26.631507,0.07623,1.1434440000000006,30.62509,2120.539937289,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 158060, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 103914, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 125164, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30004\cfd_solution
30005,0.0091798843598059,0.3045700312990685,0.0937758243369223,1.1401924184265897,1.1259272371491504,0.2048808857738906,1.097808484672102,True,,30.91218,0.063299,0.9494819999999997,18.964384,1524.199201459,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 149108, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 110676, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 123796, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30005\cfd_solution
30006,0.0357244148858472,0.2889458528239476,0.1377613539478879,1.0878545595779978,0.7640220630150256,0.998520655588546,-6.515410065003671,True,,41.783551,0.130289,1.9543379999999981,20.639699,2242.239798614,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 153246, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 97898, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 125640, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30006\cfd_solution
30007,0.0379739848838802,0.2187106883247374,0.1330994030166472,1.4376499014694135,1.032334941522728,0.2209039532799528,4.120811108896438,True,,37.910857,0.08619,1.292847,22.000865,2168.586307767,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 158003, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 108995, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 126566, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30007\cfd_solution
30008,0.0481523455615843,0.3228298703193983,0.1100195530763741,0.7281040698191481,0.8871893993148781,0.0872882171249157,-1.886598943219175,True,,29.912301,0.082584,1.23876,23.104144,1796.855057556,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 149744, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 96852, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 124617, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30008\cfd_solution
30009,0.018408332701721,0.5124562451471608,0.09140389945376,0.8253148880617914,0.9550301082565242,0.373274221698043,-5.559509212600471,True,,29.689261,0.079081,1.1862180000000002,19.255797,1486.395016272,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 155608, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 101128, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 127985, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30009\cfd_solution
30010,0.0478468276663023,0.598142919092932,0.141844092539638,0.5861953308451711,0.5662697427475794,0.6044600106100888,7.463405881621512,True,,31.456952,0.130485,1.9572719999999997,28.278011,2312.804083157,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 143110, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 89249, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 117688, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30010\cfd_solution
30011,0.017014301770571,0.4851500673851166,0.126981677566394,1.1125227739142571,1.1646214947961244,0.0077188753196661,-9.051258442707466,True,,36.511937,0.103494,1.5524040000000001,21.720957,2061.992946831,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 175966, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 120520, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 145109, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30011\cfd_solution
