epoch,train_loss,val_loss
1,0.5044101494948069,0.6128654940923055
2,0.1558022828499476,0.12778947989145914
3,0.12723460865020753,0.11639717936515809
4,0.07482091834147771,0.05168057640393575
5,0.056024209658304853,0.08691019783417384
6,0.0534642583578825,0.05818111350138982
7,0.04979669300715128,0.1442398049434026
8,0.04546318464477857,0.08218313733736674
9,0.04303700950741768,0.05144896224141121
10,0.040197405358155566,0.05856428787112236
11,0.040096394350131355,0.0903767016530037
12,0.04101711009939512,0.1038727605342865
13,0.038109260514378546,0.048953894029061
14,0.03396956219772498,0.04583777551849683
15,0.024746974388758343,0.045287252018849054
16,0.03253119815389315,0.05926378200451533
17,0.025721262047688168,0.03639126720527808
18,0.02558628794550896,0.04490948259830475
19,0.020589219629764555,0.05245267485578855
20,0.025358823960026106,0.03076413129766782
21,0.03114734536409378,0.033748337129751844
22,0.0222673745205005,0.0426212248702844
23,0.019405490845441818,0.03984870612621307
24,0.021509698768456778,0.06945824573437373
25,0.025328911858300367,0.0332861981044213
26,0.021287574609120688,0.04500529999534289
27,0.020936702158302067,0.05751642425855001
28,0.02401691500345866,0.05070550834139188
29,0.02062252272417148,0.03194769072035948
30,0.021110104108850163,0.07253521124521892
31,0.018924832219878833,0.048448150704304374
32,0.01695326607922713,0.03928902591268221
33,0.018984957923491797,0.04244969487190246
34,0.0219001769721508,0.09232477982838949
35,0.025264570126930872,0.045960045754909515
36,0.017469965154925982,0.0308174895743529
37,0.020779691716035206,0.03435213242967924
38,0.015402553449074428,0.039431182195742924
39,0.017388558054963747,0.050377570937077204
40,0.01641837597390016,0.03391750837365786
41,0.015534575209021568,0.07628682772318522
42,0.020573667123913765,0.05056608140468597
43,0.01923445371290048,0.03178470601638158
44,0.01564418058594068,0.06887367864449818
45,0.01673460899790128,0.042505892664194106
46,0.013246488767365614,0.03570500607291857
47,0.015019815102219582,0.04821654245257378
48,0.01848063241193692,0.05191720172762871
49,0.017743098673721154,0.03807008032997449
50,0.014259261275331179,0.04763692662119865
51,0.016473837554454803,0.04859953885277112
52,0.016310153404871623,0.051109506338834765
53,0.017024655317266782,0.03448327156404654
54,0.01735949391623338,0.036238440076510114
55,0.01505913449327151,0.03566656010846297
56,0.014353080545862516,0.03341517711679141
57,0.01436612559358279,0.03535597339272499
58,0.015575259553889434,0.03532250791788101
59,0.013675829981764158,0.03447429736455281
60,0.013576364656289419,0.03905159627397855
61,0.014284335965911547,0.03161794312298298
62,0.017204708844423294,0.040056035766998926
63,0.015314201335112253,0.03300164783994357
64,0.012394469964007537,0.03545832311113675
65,0.017207372059424717,0.034792471453547476
66,0.013087338152651985,0.03375909025470416
67,0.012173229858279228,0.033476021885871884
68,0.012529348477721214,0.05868148893117905
69,0.013062183295687039,0.03394242162505785
70,0.01016532896955808,0.03838871334989866
71,0.014959807959695657,0.04345981776714325
72,0.021830235456426938,0.0486961097518603
73,0.016860253577431043,0.03968290974696477
74,0.020321383774280548,0.03159488171339035
75,0.014307026997208596,0.030571463083227477
76,0.012461547041932742,0.04025004208087921
77,0.012405308922131856,0.03145852409303188
78,0.013259209563334783,0.04508311127622922
79,0.012114869323869546,0.032487136373917265
80,0.012132583364844322,0.03320293759306272
81,0.012111292151113352,0.04446076874931653
82,0.012836459239323934,0.033284658218423524
83,0.015490304184456667,0.033583236758907634
84,0.01745677366356055,0.03135689914226532
85,0.012669501807540656,0.037392837554216386
86,0.011997958016892274,0.03527078777551651
87,0.012037602749963601,0.03416674067576726
88,0.010411421842873097,0.028844713345170022
89,0.010606567782660326,0.03100722963611285
90,0.01024904727935791,0.03424079457918803
91,0.010364896140992641,0.028843919485807418
92,0.009884311772882938,0.03012023143470287
93,0.011776056376596292,0.03365250120560328
94,0.012100256644189358,0.036517028858264286
95,0.012095403641462325,0.030889300256967546
96,0.011794259823858738,0.03458536331852277
97,0.010299975514411926,0.03230420641601086
98,0.011420479277769725,0.03581712417304516
99,0.01841189019133647,0.03067402628560861
100,0.010947165809571743,0.029653909901777905
